Electric,Thermal, Mechanical Properties Estimation With Percolation Theory (ETMPEWPT) (2D version) 
Version 2.0 Percolation, Cluster Analysis,  Electric - Thermal - Mechanical properties
Report starting: ,Fri May 23 12:57:48 2025
---------------------------------------------------------------------------------------------------
Inputs
    |#, % Weights, % Spec.Weights, X Dimension, Y Dimension, Type, Size type,       Area,     hoop,
     0,      0.4,         1.6532,       1e-08,       1e-08,    4,         3,   0.349947,    5e-10
     1,      0.3,          1.328,       1e-08,       1e-08,    3,         0,   0.326731,    5e-10
     2,      0.3,          1.342,       1e-09,       1e-08,    1,         0,   0.323322,    5e-10
Pixels Per minimum Size (ppms):,101
Factor [ppms / minimumSize]:,1.01e+10
Maximum Dimension:,1e-08
Minimum Dimension:,1e-08
Grid size,1000,x,1000
Total iterations: ,200
---------------------------------------------------------------------------------------------------
Realization No,PercolateY[1]/N[0],Process Time,Setup Time               ,% Real Area Comp[0]              ,% Real Area Comp[1]              ,% Real Area Comp[2],Electric Conductivity,Thermal Conductivity,Young Modulus,Poisson Ratio,Total Conductive Paths,Mean Real Path Length,Current Electric Conductivity
     14,                  1,0.06600000000000000,0.15600000000000000            ,0.34420799999999996            ,0.33236900000000003            ,0.32342300000000002,25.70647878649102225,25.70647878649102225,12671080.67102132737636566,0.30129431751253682,81.00000000000000000,1663.61728395061732044,0.00315095663909311
     15,                  1,0.06900000000000001,0.14299999999999999            ,0.34337499999999999            ,0.33275399999999999            ,0.32387100000000002,22.49356028201149726,22.49356028201149726,36419333.14596311748027802,0.30139281693835546,85.00000000000000000,1566.47058823529414440,0.00377885932392730
     16,                  1,0.10500000000000000,0.13700000000000001            ,0.34621499999999994            ,0.33025300000000002            ,0.32353199999999999,14.58982574327517590,14.58982574327517590,87692096.39236214756965637,0.30207382632515867,136.00000000000000000,1512.83823529411756681,0.00932156438281560
     17,                  1,0.06900000000000001,0.13400000000000001            ,0.34950499999999995            ,0.32698199999999999            ,0.32351300000000000,20.53809444146563479,20.53809444146563479,20636521.03911482915282249,0.30158452127639185,105.00000000000000000,1627.15238095238100868,0.00511245092865134
     18,                  1,0.08100000000000000,0.11500000000000000            ,0.34930899999999998            ,0.32729700000000000            ,0.32339400000000001,17.36486449544932498,17.36486449544932498,43720980.47938565909862518,0.30180226804298294,114.00000000000000000,1564.80701754385972890,0.00656498068440874
     19,                  1,0.07099999999999999,0.18300000000000000            ,0.34144900000000000            ,0.33476200000000000            ,0.32378899999999999,26.44104458306341954,26.44104458306341954,11978171.29766267351806164,0.30126154722825849,83.00000000000000000,1667.83132530120474257,0.00313905903903528
     20,                  1,0.07600000000000000,0.13700000000000001            ,0.34420399999999995            ,0.33228999999999997            ,0.32350600000000002,17.78463470313883477,17.78463470313883477,40295514.52925379574298859,0.30176666570085275,121.00000000000000000,1570.97520661157022914,0.00680362582756027
     21,                  1,0.08400000000000001,0.13300000000000001            ,0.34654699999999994            ,0.32964399999999999            ,0.32380900000000001,12.33801052164625034,12.33801052164625034,171099493.64984047412872314,0.30237747327829856,155.00000000000000000,1466.66451612903233581,0.01256280335699685
     22,                  1,0.07099999999999999,0.12300000000000000            ,0.34944100000000000            ,0.32680999999999999            ,0.32374900000000001,24.66365814219760821,24.66365814219760821,8031496.59179441723972559,0.30139182763472050,82.00000000000000000,1716.37804878048791579,0.00332472983234001
     23,                  1,0.05500000000000000,0.13700000000000001            ,0.34750400000000004            ,0.32890399999999997            ,0.32359199999999999,24.93404195517515376,24.93404195517515376,33065795.55864591524004936,0.30125883700658196,76.00000000000000000,1569.39473684210520332,0.00304804171488233
     24,                  1,0.08400000000000001,0.13100000000000001            ,0.34421600000000008            ,0.33180199999999999            ,0.32398199999999999,14.76061250512289469,14.76061250512289469,100609314.13490699231624603,0.30203307044805555,126.00000000000000000,1500.46825396825397547,0.00853623113243233
     25,                  1,0.08000000000000000,0.11400000000000000            ,0.34623899999999996            ,0.33000600000000002            ,0.32375500000000001,20.41808880091813450,20.41808880091813450,23100038.15423771739006042,0.30158313544010767,100.00000000000000000,1616.23000000000001819,0.00489761803737005
     26,                  1,0.06300000000000000,0.11300000000000000            ,0.34892000000000001            ,0.32710499999999998            ,0.32397500000000001,25.29886597940556214,25.29886597940556214,11533634.75357698649168015,0.30132394143258184,83.00000000000000000,1674.71084337349407178,0.00328077946527587
     27,                  1,0.07600000000000000,0.12500000000000000            ,0.34938400000000003            ,0.32723999999999998            ,0.32337600000000000,18.55597506228840743,18.55597506228840743,14544040.95756659470498562,0.30179950644073222,119.00000000000000000,1669.57983193277300416,0.00641302866599802
     28,                  1,0.05500000000000000,0.12900000000000000            ,0.34483799999999998            ,0.33150099999999999            ,0.32366099999999998,27.46283198463756037,27.46283198463756037,11730185.17194182984530926,0.30121448380034582,79.00000000000000000,1667.65822784810120538,0.00287661520283822
     29,                  1,0.06700000000000000,0.11899999999999999            ,0.34933900000000007            ,0.32714599999999999            ,0.32351500000000000,23.65496356212023699,23.65496356212023699,18298218.32448441535234451,0.30137864799690883,91.00000000000000000,1630.59340659340659840,0.00384697274045784
     30,                  1,0.07500000000000000,0.13600000000000001            ,0.34724200000000005            ,0.32880900000000002            ,0.32394899999999999,20.72147444487799817,20.72147444487799817,12011515.09944779984652996,0.30162444605574451,109.00000000000000000,1683.04587155963304212,0.00526024343923764
     31,                  1,0.07300000000000000,0.13600000000000001            ,0.34745199999999998            ,0.32914599999999999            ,0.32340200000000002,23.37974778234613282,23.37974778234613282,46105756.28202706575393677,0.30131944872397948,74.00000000000000000,1542.41891891891896194,0.00316513251934552
     32,                  1,0.08100000000000000,0.11600000000000001            ,0.34854200000000002            ,0.32810400000000001            ,0.32335399999999997,18.63570910323662844,18.63570910323662844,31237348.33653772994875908,0.30170886039625866,103.00000000000000000,1592.29126213592235217,0.00552702338448238
     33,                  1,0.06200000000000000,0.12900000000000000            ,0.34917299999999996            ,0.32743800000000001            ,0.32338899999999998,25.96196767953156836,25.96196767953156836,7081499.19972644653171301,0.30133072789525034,89.00000000000000000,1727.41573033707868490,0.00342809147205617
     34,                  1,0.06600000000000000,0.13800000000000001            ,0.34614699999999998            ,0.33016800000000002            ,0.32368500000000000,25.79800356079879009,25.79800356079879009,6252515.40368646197021008,0.30135074128853828,84.00000000000000000,1742.32142857142866887,0.00325606591231120
     35,                  1,0.07500000000000000,0.12700000000000000            ,0.34639399999999998            ,0.32996100000000000            ,0.32364500000000002,27.23296865005091405,27.23296865005091405,22379118.07890592142939568,0.30117631291561608,69.00000000000000000,1601.72463768115949279,0.00253369365957358
     36,                  1,0.05500000000000000,0.11700000000000001            ,0.34885300000000008            ,0.32777699999999999            ,0.32336999999999999,35.15671117694790837,35.15671117694790837,7057129.68920411542057991,0.30097157100979649,58.00000000000000000,1707.86206896551721002,0.00164975613640534
     37,                  1,0.08400000000000001,0.11300000000000000            ,0.34976499999999999            ,0.32687800000000000            ,0.32335700000000001,15.04669334826601812,15.04669334826601812,33535872.67312891408801079,0.30212446220887090,137.00000000000000000,1598.30656934306580297,0.00910499050050674
     38,                  1,0.06500000000000000,0.14699999999999999            ,0.34891399999999995            ,0.32747399999999999            ,0.32361200000000001,25.83526399497123549,25.83526399497123549,13408164.02680661343038082,0.30128297963796730,85.00000000000000000,1657.30588235294112565,0.00329007669581178
     39,                  1,0.07300000000000000,0.12700000000000000            ,0.34432600000000002            ,0.33221499999999998            ,0.32345900000000000,18.51926601176541709,18.51926601176541709,64826877.62487203627824783,0.30164745836075713,107.00000000000000000,1525.48598130841128295,0.00577776678255079
     40,                  1,0.08400000000000001,0.14599999999999999            ,0.34926999999999997            ,0.32680300000000001            ,0.32392700000000002,25.00487821128542620,25.00487821128542620,73523706.40695318579673767,0.30119757615488502,61.00000000000000000,1497.26229508196729512,0.00243952397946369
     41,                  1,0.07099999999999999,0.12100000000000000            ,0.34530200000000000            ,0.33136100000000002            ,0.32333699999999999,20.74638191257415443,20.74638191257415443,68897591.61184281110763550,0.30145915214455909,94.00000000000000000,1513.60638297872333169,0.00453091051712625
     42,                  1,0.06900000000000001,0.15900000000000000            ,0.34901500000000008            ,0.32759199999999999            ,0.32339299999999999,22.05372574053279422,22.05372574053279422,13286178.56986751221120358,0.30151292606783142,99.00000000000000000,1668.28282828282817718,0.00448903741548063
     43,                  1,0.07400000000000000,0.11400000000000000            ,0.34852499999999997            ,0.32762400000000003            ,0.32385100000000000,18.19401860186658126,18.19401860186658126,109656718.58313192427158356,0.30162855720049442,104.00000000000000000,1481.50000000000000000,0.00571616432168154
     44,                  1,0.06800000000000000,0.11600000000000001            ,0.34860800000000003            ,0.32754699999999998            ,0.32384499999999999,19.62986516281085869,19.62986516281085869,87684708.75934407114982605,0.30152421944695307,90.00000000000000000,1496.01111111111117680,0.00458485064739551
     45,                  1,0.07600000000000000,0.13900000000000001            ,0.34705600000000003            ,0.32944499999999999            ,0.32349899999999998,24.60120705641553229,24.60120705641553229,18256684.85793642699718475,0.30132382955045106,82.00000000000000000,1628.39024390243912421,0.00333316978357840
     46,                  1,0.07800000000000000,0.13400000000000001            ,0.34764600000000001            ,0.32899899999999999            ,0.32335500000000000,25.10863994238802732,25.10863994238802732,7828395.98249589558690786,0.30136854953757997,91.00000000000000000,1718.12087912087918085,0.00362425046552901
     47,                  1,0.07400000000000000,0.12400000000000000            ,0.34330400000000005            ,0.33328200000000002            ,0.32341399999999998,17.20516232045416061,17.20516232045416061,26739707.09817983210086823,0.30187410091958172,114.00000000000000000,1612.21052631578936598,0.00662591830734851
     48,                  1,0.07300000000000000,0.14599999999999999            ,0.34850000000000003            ,0.32808100000000001            ,0.32341900000000001,19.13029636912473208,19.13029636912473208,91595528.02836090326309204,0.30156168080672729,96.00000000000000000,1493.77083333333325754,0.00501821812624601
     49,                  1,0.08000000000000000,0.11600000000000001            ,0.34413199999999999            ,0.33214500000000002            ,0.32372299999999998,18.08485066825678445,18.08485066825678445,108607388.28216090798377991,0.30163964555981027,102.00000000000000000,1482.63725490196088685,0.00564007974801994
     50,                  1,0.05800000000000000,0.12800000000000000            ,0.34740499999999996            ,0.32919999999999999            ,0.32339499999999999,26.69177248805264213,26.69177248805264213,10804946.47945019789040089,0.30125757564777483,78.00000000000000000,1678.34615384615381117,0.00292224879538866
     51,                  1,0.08000000000000000,0.12200000000000000            ,0.34721500000000005            ,0.32921200000000000            ,0.32357300000000000,19.14469593939048409,19.14469593939048409,34863013.63591840118169785,0.30165080052324300,108.00000000000000000,1580.20370370370369528,0.00564124916592634
     52,                  1,0.06700000000000000,0.12600000000000000            ,0.34441800000000000            ,0.33193899999999998            ,0.32364300000000001,26.48765646821779285,26.48765646821779285,23390472.95307459309697151,0.30120740876452406,70.00000000000000000,1599.07142857142866887,0.00264274040566753
     53,                  1,0.05700000000000000,0.12800000000000000            ,0.34787699999999999            ,0.32860699999999998            ,0.32351600000000003,38.77789573310311511,38.77789573310311511,5925429.00963921379297972,0.30088789605753019,54.00000000000000000,1721.53703703703695282,0.00139254590738152
     54,                  1,0.06800000000000000,0.11700000000000001            ,0.34555399999999992            ,0.33073500000000000            ,0.32371100000000003,17.61738438441358312,17.61738438441358312,120298577.33301769196987152,0.30167520482205279,110.00000000000000000,1475.63636363636373972,0.00624383265981975
     55,                  1,0.06900000000000001,0.12700000000000000            ,0.34264200000000000            ,0.33345900000000001            ,0.32389899999999999,20.36881016182306325,20.36881016182306325,122638183.85964652895927429,0.30143942105035665,85.00000000000000000,1465.96470588235297328,0.00417304689496857
     56,                  1,0.08200000000000000,0.12900000000000000            ,0.34494300000000000            ,0.33162100000000000            ,0.32343600000000000,16.20034947346137599,16.20034947346137599,31252077.36450753360986710,0.30197608584323704,128.00000000000000000,1600.66406250000000000,0.00790106412270200
     57,                  1,0.07700000000000000,0.12200000000000000            ,0.34614600000000006            ,0.33015400000000000            ,0.32369999999999999,19.85607912655438412,19.85607912655438412,15809598.46348277479410172,0.30166857470400804,111.00000000000000000,1656.56756756756749382,0.00559022752138185
     58,                  1,0.06900000000000001,0.11799999999999999            ,0.34958899999999993            ,0.32682200000000000            ,0.32358900000000002,22.83157310437950471,22.83157310437950471,34452402.79689297080039978,0.30137598530540505,88.00000000000000000,1570.79545454545450411,0.00385431172866140
     59,                  1,0.08500000000000001,0.11500000000000000            ,0.34456599999999993            ,0.33201700000000001            ,0.32341700000000001,16.34745465823366217,16.34745465823366217,19450479.43522196263074875,0.30201528694948743,133.00000000000000000,1647.24060150375930789,0.00813582314681707
     60,                  1,0.07000000000000001,0.11700000000000001            ,0.34648100000000004            ,0.33014199999999999            ,0.32337700000000003,30.58915553255899766,30.58915553255899766,2239669.19457411859184504,0.30121688996363483,77.00000000000000000,1861.18181818181824383,0.00251723196209328
     61,                  1,0.07099999999999999,0.11899999999999999            ,0.34616500000000006            ,0.32996399999999998            ,0.32387100000000002,28.69444014376810870,28.69444014376810870,15422941.76409506238996983,0.30114034109435195,69.00000000000000000,1636.07246376811599475,0.00240464702061753
     62,                  1,0.06900000000000001,0.12600000000000000            ,0.34720299999999993            ,0.32942700000000003            ,0.32336999999999999,26.15365981841188514,26.15365981841188514,22641745.59757698699831963,0.30122587251092897,76.00000000000000000,1603.05263157894728465,0.00290590305630942
     63,                  1,0.08599999999999999,0.11400000000000000            ,0.34864600000000001            ,0.32760699999999998            ,0.32374700000000001,16.37030521342996181,16.37030521342996181,43499340.46638678014278412,0.30191658747605266,123.00000000000000000,1568.75609756097560421,0.00751360456609524
     64,                  1,0.05700000000000000,0.13600000000000001            ,0.34804300000000010            ,0.32820899999999997            ,0.32374799999999998,27.29299861221587165,27.29299861221587165,27837278.44717451184988022,0.30115805365346004,74.00000000000000000,1580.33783783783792387,0.00271131805820995
     65,                  1,0.06600000000000000,0.11600000000000001            ,0.34626000000000001            ,0.33037600000000000            ,0.32336399999999998,25.82323548742607500,25.82323548742607500,18598655.30218708887696266,0.30125739472173457,78.00000000000000000,1623.50000000000000000,0.00302053551879585
     66,                  1,0.06800000000000000,0.10900000000000000            ,0.34905499999999989            ,0.32753900000000002            ,0.32340600000000003,21.74149890283970521,21.74149890283970521,55600760.82579756528139114,0.30140726667895584,92.00000000000000000,1529.80434782608699606,0.00423153897581476
     67,                  1,0.06800000000000000,0.11600000000000001            ,0.34813899999999998            ,0.32823400000000003            ,0.32362700000000000,21.74271780124596276,21.74271780124596276,52210697.77214037626981735,0.30141236559970924,90.00000000000000000,1535.43333333333339397,0.00413931693464938
     68,                  1,0.05300000000000000,0.13900000000000001            ,0.34712000000000010            ,0.32943299999999998            ,0.32344699999999998,29.24477566617675706,29.24477566617675706,11128064.64401103183627129,0.30114161235374809,71.00000000000000000,1669.30985915492965432,0.00242778405313998
     69,                  1,0.07900000000000000,0.12200000000000000            ,0.34785099999999991            ,0.32856200000000002            ,0.32358700000000001,19.19458266724128492,19.19458266724128492,26488889.56648159027099609,0.30167390510473269,111.00000000000000000,1606.49549549549556104,0.00578288165594972
     70,                  1,0.07600000000000000,0.13200000000000001            ,0.34820399999999996            ,0.32793899999999998            ,0.32385700000000001,18.32960869462232267,18.32960869462232267,47375036.66520724445581436,0.30169588262263253,111.00000000000000000,1554.24324324324334157,0.00605577575873543
     71,                  1,0.07400000000000000,0.14799999999999999            ,0.34519999999999995            ,0.33136700000000002            ,0.32343300000000003,21.21060291579987833,21.21060291579987833,22994347.56702712178230286,0.30152221494609860,93.00000000000000000,1614.35483870967732400,0.00438459955000732
     72,                  1,0.08300000000000000,0.11799999999999999            ,0.34589899999999996            ,0.33054800000000001            ,0.32355299999999998,21.75199722860823925,21.75199722860823925,4117464.79305981053039432,0.30165921716288402,101.00000000000000000,1804.56435643564350357,0.00464325178688257
     73,                  1,0.07199999999999999,0.12100000000000000            ,0.34760600000000008            ,0.32868999999999998            ,0.32370399999999999,16.92034352932851249,16.92034352932851249,145616609.05158123373985291,0.30172844627599976,105.00000000000000000,1462.29523809523811906,0.00620554776668692
     74,                  1,0.08100000000000000,0.11600000000000001            ,0.34632200000000002            ,0.33008700000000002            ,0.32359100000000002,20.97760978408412669,20.97760978408412669,109845528.71674326062202454,0.30140471339275854,85.00000000000000000,1473.37647058823540647,0.00405193922829522
     75,                  1,0.07600000000000000,0.17399999999999999            ,0.34535199999999999            ,0.33129900000000001            ,0.32334900000000000,17.80040866780241515,17.80040866780241515,50833208.30590364336967468,0.30174101600915676,113.00000000000000000,1549.53982300884945289,0.00634816885998779
     76,                  1,0.07900000000000000,0.12400000000000000            ,0.34654099999999999            ,0.32988899999999999            ,0.32357000000000002,22.54841023185566229,22.54841023185566229,66539499.52593472599983215,0.30134098042537238,86.00000000000000000,1511.84883720930224626,0.00381401611535797
     77,                  1,0.07700000000000000,0.13600000000000001            ,0.34515499999999999            ,0.33128500000000000            ,0.32356000000000001,18.72140244360619121,18.72140244360619121,71350561.37742801010608673,0.30162002515295006,105.00000000000000000,1516.45714285714279868,0.00560855418370967
     78,                  1,0.06500000000000000,0.11799999999999999            ,0.34657300000000002            ,0.32980100000000001            ,0.32362600000000002,23.44124885194561259,23.44124885194561259,21330469.56722400709986687,0.30137850818838480,86.00000000000000000,1615.69767441860471990,0.00366874651359977
     79,                  1,0.06600000000000000,0.11500000000000000            ,0.34580999999999995            ,0.33063399999999998            ,0.32355600000000001,34.22508918786289200,34.22508918786289200,3233299.42392264446243644,0.30105436436082422,63.00000000000000000,1804.28571428571422075,0.00184075488172406
     80,                  1,0.06800000000000000,0.13800000000000001            ,0.34680599999999995            ,0.32973599999999997            ,0.32345800000000002,25.72809884943969649,25.72809884943969649,6827170.64342919830232859,0.30134657482192218,79.00000000000000000,1732.24050632911394132,0.00307057277967977
     81,                  1,0.06600000000000000,0.12200000000000000            ,0.34887299999999999            ,0.32726899999999998            ,0.32385799999999998,25.11416681188604016,25.11416681188604016,19705383.19331253692507744,0.30128962290967665,82.00000000000000000,1619.39024390243912421,0.00326508940607940
     82,                  1,0.07700000000000000,0.13000000000000000            ,0.34897599999999995            ,0.32765899999999998            ,0.32336500000000001,20.20429815338740553,20.20429815338740553,31607844.56669631972908974,0.30157026382161428,102.00000000000000000,1586.30392156862740194,0.00504843074605385
     83,                  1,0.08500000000000001,0.11899999999999999            ,0.34345099999999995            ,0.33293400000000001            ,0.32361499999999999,17.25469702702673302,17.25469702702673302,32096642.87949839979410172,0.30184797257503898,116.00000000000000000,1594.31034482758627746,0.00672280711845038
     84,                  1,0.09700000000000000,0.15300000000000000            ,0.34252400000000005            ,0.33370800000000000            ,0.32376800000000000,24.49780181742726981,24.49780181742726981,23799378.46029924973845482,0.30130798907516926,84.00000000000000000,1602.14285714285711038,0.00342887907356014
     85,                  1,0.08900000000000000,0.12300000000000000            ,0.34699700000000000            ,0.32965100000000003            ,0.32335199999999997,19.48838335684533263,19.48838335684533263,95044902.05455318093299866,0.30152870556035810,100.00000000000000000,1489.59999999999990905,0.00513126195071870
     86,                  1,0.07000000000000001,0.14499999999999999            ,0.34890399999999999            ,0.32745099999999999            ,0.32364500000000002,23.66949171507117811,23.66949171507117811,9010361.40013146027922630,0.30144160256632269,90.00000000000000000,1706.09999999999990905,0.00380236302001762
     87,                  1,0.06400000000000000,0.20399999999999999            ,0.34788299999999994            ,0.32873000000000002            ,0.32338699999999998,33.06233256757938932,33.06233256757938932,9240611.38367323018610477,0.30101726683127905,56.00000000000000000,1681.66071428571422075,0.00169377039219892
     88,                  1,0.13700000000000001,0.16500000000000001            ,0.34558000000000000            ,0.33069599999999999            ,0.32372400000000001,19.28587524301281775,19.28587524301281775,13693233.50211196392774582,0.30173551329329840,112.00000000000000000,1673.54464285714288962,0.00580735893957300
     89,                  1,0.08400000000000001,0.36599999999999999            ,0.34758700000000009            ,0.32882299999999998            ,0.32358999999999999,19.59703928774791137,19.59703928774791137,364511403.54339307546615601,0.30141241998822266,80.00000000000000000,1383.96250000000009095,0.00408224930436385
     90,                  1,0.07900000000000000,0.11700000000000001            ,0.34792000000000001            ,0.32867200000000002            ,0.32340799999999997,17.71949754449848413,17.71949754449848413,51163571.14504428952932358,0.30174860283473348,110.00000000000000000,1549.21818181818184712,0.00620785096889796
     91,                  1,0.07400000000000000,0.11400000000000000            ,0.34611799999999993            ,0.33050600000000002            ,0.32337600000000000,27.42831835918172345,27.42831835918172345,3783781.66107737319543958,0.30131209176286183,85.00000000000000000,1799.42352941176477543,0.00309898692609953
     92,                  1,0.08500000000000001,0.14799999999999999            ,0.34904000000000002            ,0.32736100000000001            ,0.32359900000000003,18.69711783081707424,18.69711783081707424,37089780.14919677376747131,0.30168557619157332,96.00000000000000000,1575.77083333333325754,0.00513448120018639
     93,                  1,0.07099999999999999,0.13500000000000001            ,0.34660500000000005            ,0.32974199999999998            ,0.32365300000000002,24.14801569826281735,24.14801569826281735,45828959.38050992786884308,0.30127634843526707,78.00000000000000000,1541.06410256410254078,0.00323007906631480
     94,                  1,0.05900000000000000,0.11799999999999999            ,0.34837300000000004            ,0.32818700000000001            ,0.32344000000000001,27.59246906551392087,27.59246906551392087,138622936.44212609529495239,0.30104318587820944,54.00000000000000000,1439.20370370370369528,0.00195705574125264
     95,                  1,0.07300000000000000,0.13700000000000001            ,0.34344100000000000            ,0.33323300000000000            ,0.32332600000000000,19.61847538496903454,19.61847538496903454,35326248.04152812808752060,0.30160817321035194,107.00000000000000000,1577.49532710280368519,0.00545404257468343
     96,                  1,0.06600000000000000,0.11899999999999999            ,0.34875600000000007            ,0.32761000000000001            ,0.32363399999999998,31.54585272520150951,31.54585272520150951,14252778.74670563265681267,0.30103867541400042,61.00000000000000000,1638.29508196721303648,0.00193369317137742
     97,                  1,0.07400000000000000,0.11300000000000000            ,0.34479799999999994            ,0.33152100000000001            ,0.32368100000000000,21.33271102657858975,21.33271102657858975,55320380.49842937290668488,0.30143569231609457,86.00000000000000000,1531.36046511627910149,0.00403136759752907
     98,                  1,0.07099999999999999,0.13200000000000001            ,0.34851900000000002            ,0.32789200000000002            ,0.32358900000000002,28.00960356014714137,28.00960356014714137,35568072.04376596957445145,0.30111075774389884,69.00000000000000000,1555.59420289855074770,0.00246344079279205
     99,                  1,0.07300000000000000,0.11700000000000001            ,0.34953299999999998            ,0.32708500000000001            ,0.32338200000000000,28.67054861140332989,28.67054861140332989,24655919.44910680502653122,0.30110851080437945,62.00000000000000000,1589.08064516129024923,0.00216249785940058
    100,                  1,0.08799999999999999,0.14399999999999999            ,0.34392999999999996            ,0.33261200000000002            ,0.32345800000000002,23.82614185906709636,23.82614185906709636,54562462.23255962878465652,0.30128107419724520,72.00000000000000000,1526.15277777777782831,0.00302189084686408
    101,                  1,0.07400000000000000,0.12100000000000000            ,0.34749699999999994            ,0.32906500000000000            ,0.32343800000000000,28.01115718106023067,28.01115718106023067,11560644.43291428685188293,0.30119092545103970,75.00000000000000000,1667.96000000000003638,0.00267750452133093
    102,                  1,0.06900000000000001,0.14199999999999999            ,0.34646100000000002            ,0.33004800000000001            ,0.32349099999999997,22.32779638425142466,22.32779638425142466,35076930.14091213792562485,0.30140671069636560,96.00000000000000000,1570.43750000000000000,0.00429957342622992
    103,                  1,0.07199999999999999,0.12100000000000000            ,0.34728199999999998            ,0.32907300000000000            ,0.32364500000000002,23.17369008199997538,23.17369008199997538,56662121.56238324195146561,0.30131563877053341,78.00000000000000000,1524.41025641025635196,0.00336588604249032
    104,                  1,0.05800000000000000,0.12000000000000000            ,0.34606199999999998            ,0.33022200000000002            ,0.32371600000000000,37.06792528749845417,37.06792528749845417,6881633.03586996346712112,0.30092114677946419,60.00000000000000000,1707.25000000000000000,0.00161865007374005
