Rerclolation 2d
Version 1.5.1 (Cluster Analysis - Electric, Thermal, Mechanical properties calculation (in progress...)Report starting: Thu Oct 19 10:06:41 2023

---------------------------------------------------------------------------------------------------
Inputs
|#  ,%Weights,%Spec. Weights,X Dimension,Y Dimension,Type,Size type,      Area,hoop Dist
   0,     0.32,              1,       1e-08,       1e-08,    4,         3,       0.32,        0
   1,     0.68,              1,       1e-08,       1e-08,    2,         0,       0.68,        0
Pixels Per minimum Size:101
Factor [pixelsPerMinimumCircle / minimumSize]:1.01e+10
Maximum Dimension:1e-08
Minimum Dimension:1e-08
Grid size =[2000x2000]
Total iterations: 300
---------------------------------------------------------------------------------------------------
Realiazation No,Percolate Y[1]/N[0], Process Time, Setup Time   ,% Area Comp[0]  ,% Area Comp[1],Electric Conductivity, Thermal Conductivity, Young Modulus, Poisson Ratio ,Total Conductive Paths,Mean Real Path Length,Current Electric Conductivity
     11,                  1,      0.26,          0.136            ,0.319757            ,0.680243,       1252.1,       1252.1,      43797.5,     0.280304,            1,         5685,   3.9933e-07
     12,                  1,     0.168,          0.135            ,0.319534            ,0.680466,      1033.69,      1033.69,  1.10136e+06,      7.04872,            1,         5540,  4.83706e-07
     13,                  1,     0.138,          0.127            ,0.319407            ,0.680593,      130.334,      130.334,  1.72427e+06,      11.0353,           23,      3270.39,  8.82346e-05
     14,                  1,     0.182,          0.123            ,0.319733            ,0.680267,      587.994,      587.994,      73202.7,     0.468497,            1,         3221,  8.50349e-07
     15,                  1,     0.356,          0.129            ,0.319606            ,0.680394,      925.822,      925.822,      56239.6,     0.359933,            1,         3989,  5.40061e-07
     16,                  0,     0.035,          0.125            ,0.319917            ,0.680083,            0,            0,       100000,          0.3,            0,            0,            0
     17,                  0,      0.07,          0.124            ,0.318599            ,0.681401,            0,            0,       100000,          0.3,            0,            0,            0
     18,                  0,     0.063,          0.127            ,0.319316            ,0.680684,            0,            0,       100000,          0.3,            0,            0,            0
     19,                  0,     0.017,          0.133            ,0.318497            ,0.681503,            0,            0,       100000,          0.3,            0,            0,            0
     20,                  0,     0.062,          0.126            ,0.318996            ,0.681004,            0,            0,       100000,          0.3,            0,            0,            0
     21,                  1,     0.152,          0.127            ,0.31957            ,0.68043,      248.066,      248.066,  8.07054e+06,      51.6515,           11,      3740.27,  2.21715e-05
     22,                  1,     0.252,          0.128            ,0.319779            ,0.680221,        162.4,        162.4,  2.34052e+06,      14.9793,           19,      3604.11,  5.84977e-05
     23,                  1,     0.148,          0.125            ,0.319888            ,0.680112,      1278.41,      1278.41,      58343.7,       0.3734,            1,         4827,  3.91111e-07
     24,                  0,     0.039,          0.125            ,0.319211            ,0.680789,            0,            0,       100000,          0.3,            0,            0,            0
     25,                  1,     0.117,          0.127            ,0.319901            ,0.680099,      1068.17,      1068.17,      95227.8,     0.609458,            1,         5068,  4.68089e-07
     26,                  0,     0.091,          0.123            ,0.319218            ,0.680782,            0,            0,       100000,          0.3,            0,            0,            0
     27,                  1,     0.163,           0.13            ,0.318524            ,0.681476,      94.4225,      94.4225,  2.05446e+06,      13.1485,           34,      3568.97,  0.000180042
     28,                  1,     0.312,          0.123            ,0.318658            ,0.681342,      803.405,      803.405,      56141.1,     0.359303,            1,         4928,  6.22351e-07
     29,                  1,     0.119,          0.141            ,0.319548            ,0.680452,       1126.8,       1126.8,  1.03032e+07,      66.3059,            1,         3238,  4.43735e-07
     30,                  1,     0.236,          0.127            ,0.319278            ,0.680722,      380.004,      380.004,  1.42713e+06,      9.13361,            2,       3161.5,  2.63155e-06
     31,                  0,     0.077,          0.123            ,0.319942            ,0.680058,            0,            0,       100000,          0.3,            0,            0,            0
     32,                  1,     0.325,          0.125            ,0.319352            ,0.680648,       837.39,       837.39,   1.1704e+06,      7.49059,            2,         4877,  1.19419e-06
     33,                  1,     0.191,          0.131            ,0.319717            ,0.680283,      823.628,      823.628,      59160.3,     0.378626,            1,         4015,  6.07071e-07
     34,                  1,     0.236,          0.123            ,0.319836            ,0.680164,      635.051,      635.051,       110854,     0.709467,            2,       3759.5,  1.57468e-06
     35,                  1,     0.262,          0.129            ,0.318454            ,0.681546,      789.948,      789.948,      57215.5,     0.366179,            1,         3406,  6.32953e-07
     36,                  0,     0.056,          0.134            ,0.319887            ,0.680114,            0,            0,       100000,          0.3,            0,            0,            0
     37,                  0,     0.089,          0.152            ,0.319362            ,0.680639,            0,            0,       100000,          0.3,            0,            0,            0
     38,                  1,     0.336,          0.129            ,0.319015            ,0.680985,      772.742,      772.742,       117605,      0.75267,            2,         4673,  1.29409e-06
     39,                  1,     0.126,           0.12            ,0.319536            ,0.680464,      525.954,      525.954,       972696,      6.22525,            4,       3536.5,  3.80261e-06
     40,                  1,     0.211,          0.119            ,0.319726            ,0.680274,      170.247,      170.247,  1.37477e+06,      8.79854,           22,      4284.18,  6.46121e-05
     41,                  1,     0.142,          0.152            ,0.31946            ,0.68054,       561.04,       561.04,       115128,     0.736821,            2,         3807,   1.7824e-06
     42,                  1,     0.245,          0.122            ,0.319181            ,0.680819,      1267.99,      1267.99,  1.10347e+06,      7.06219,            1,         5648,  3.94325e-07
     43,                  0,     0.027,          0.121            ,0.319756            ,0.680244,            0,            0,       100000,          0.3,            0,            0,            0
     44,                  1,     0.214,          0.135            ,0.31874            ,0.68126,      128.154,      128.154,  1.44944e+06,      9.27642,           23,      3250.87,  8.97358e-05
     45,                  1,     0.326,          0.146            ,0.318453            ,0.681547,      306.732,      306.732,       224824,      1.43887,            4,      3921.25,  6.52036e-06
     46,                  1,     0.085,          0.129            ,0.319196            ,0.680804,      825.114,      825.114,  1.14258e+06,      7.31251,            1,         3680,  6.05977e-07
     47,                  1,     0.278,          0.135            ,0.319719            ,0.68028,      931.122,      931.122,      57156.5,     0.365801,            1,         4700,  5.36987e-07
     48,                  1,     0.105,          0.127            ,0.319827            ,0.680173,      967.263,      967.263,      58009.2,     0.371259,            1,         4283,  5.16923e-07
     49,                  1,     0.186,          0.133            ,0.319421            ,0.680579,      649.527,      649.527,        61154,     0.391385,            1,         2982,  7.69791e-07
     50,                  1,     0.296,          0.125            ,0.319435            ,0.680565,      596.398,      596.398,      53595.2,     0.343009,            1,         4189,  8.38367e-07
     51,                  1,     0.185,          0.127            ,0.319759            ,0.680241,      195.065,      195.065,  4.11069e+06,      26.6637,           14,      3150.43,  3.58854e-05
     52,                  1,     0.179,          0.127            ,0.319233            ,0.680767,      960.536,      960.536,      60132.2,     0.384846,            1,         3851,  5.20542e-07
     53,                  0,     0.062,          0.125            ,0.319822            ,0.680178,            0,            0,       100000,          0.3,            0,            0,            0
     54,                  1,     0.106,          0.125            ,0.318763            ,0.681237,      860.802,      860.802,       535407,      3.42661,            1,         3084,  5.80854e-07
     55,                  0,     0.089,          0.123            ,0.319347            ,0.680653,            0,            0,       100000,          0.3,            0,            0,            0
     56,                  1,      0.19,          0.134            ,0.319461            ,0.680539,      833.625,      833.625,       555863,      3.55753,            2,       3446.5,  1.19958e-06
     57,                  1,     0.119,          0.122            ,0.319872            ,0.680128,      885.829,      885.829,  8.26932e+06,      53.2909,            1,         3767,  5.64443e-07
     58,                  1,     0.114,          0.129            ,0.319984            ,0.680016,      742.169,      742.169,  4.46955e+06,      28.9623,            1,         3745,  6.73701e-07
     59,                  1,      0.22,          0.134            ,0.319505            ,0.680496,      287.371,      287.371,  1.25068e+06,      8.00434,            1,         2611,  1.73991e-06
     60,                  1,     0.198,          0.133            ,0.318904            ,0.681096,      526.815,      526.815,       162260,      1.03846,            3,      4211.33,   2.8473e-06
     61,                  0,     0.053,          0.121            ,0.319311            ,0.680689,            0,            0,       100000,          0.3,            0,            0,            0
     62,                  1,     0.079,          0.128            ,0.318859            ,0.681141,      672.923,      672.923,      61773.3,     0.395349,            1,         4048,  7.43028e-07
     63,                  1,     0.059,          0.123            ,0.318151            ,0.681849,      604.643,      604.643,      58937.6,     0.377201,            1,         3346,  8.26935e-07
     64,                  1,     0.205,          0.127            ,0.319096            ,0.680904,      453.682,      453.682,       241284,      1.54422,            4,      4045.25,  4.40838e-06
     65,                  1,     0.134,          0.125            ,0.319972            ,0.680028,      871.959,      871.959,  6.08658e+06,      39.3153,            1,         4664,  5.73421e-07
     66,                  1,     0.139,          0.129            ,0.319095            ,0.680905,      302.271,      302.271,       735179,      4.70514,            6,      3604.83,  9.92488e-06
     67,                  0,     0.051,          0.131            ,0.319183            ,0.680817,            0,            0,       100000,          0.3,            0,            0,            0
     68,                  1,      0.34,          0.125            ,0.319863            ,0.680137,      451.887,      451.887,      62020.8,     0.396933,            1,         2674,  1.10647e-06
     69,                  1,     0.088,          0.124            ,0.319488            ,0.680512,      609.344,      609.344,        65674,     0.420313,            1,         3059,  8.20555e-07
     70,                  1,     0.217,          0.123            ,0.319999            ,0.680001,      330.081,      330.081,       177330,      1.13491,            2,       3681.5,  3.02956e-06
     71,                  1,     0.139,          0.129            ,0.319804            ,0.680195,      854.828,      854.828,  1.34197e+06,      8.58862,            1,         4187,  5.84913e-07
     72,                  0,     0.057,          0.121            ,0.319754            ,0.680246,            0,            0,       100000,          0.3,            0,            0,            0
     73,                  1,     0.263,          0.126            ,0.319291            ,0.680709,       333.37,       333.37,       293830,      1.88051,            5,       3804.6,  7.49917e-06
     74,                  1,     0.081,          0.126            ,0.319134            ,0.680866,      653.924,      653.924,      60688.3,     0.388405,            1,         3316,  7.64615e-07
     75,                  0,     0.006,          0.125            ,0.319782            ,0.680218,            0,            0,       100000,          0.3,            0,            0,            0
     76,                  1,     0.336,          0.128            ,0.319879            ,0.680121,      994.711,      994.711,  1.09285e+06,      6.99425,            1,         3395,  5.02658e-07
     77,                  1,     0.247,          0.125            ,0.319326            ,0.680674,      114.302,      114.302,  1.47565e+06,      9.44419,           25,      3317.76,  0.000109359
     78,                  1,     0.152,          0.123            ,0.319154            ,0.680846,      108.406,      108.406,  2.51623e+06,      16.1038,           27,      3205.78,  0.000124531
     79,                  1,      0.16,          0.121            ,0.319209            ,0.680791,      1045.88,      1045.88,        62916,     0.402662,            1,         4892,  4.78064e-07
     80,                  0,     0.042,          0.123            ,0.319965            ,0.680035,            0,            0,       100000,          0.3,            0,            0,            0
     81,                  1,     0.137,          0.121            ,0.319989            ,0.680011,      843.965,      843.965,      58667.9,     0.375474,            1,         3443,  5.92441e-07
     82,                  0,      0.06,          0.128            ,0.318978            ,0.681022,            0,            0,       100000,          0.3,            0,            0,            0
     83,                  1,     0.152,          0.124            ,0.319596            ,0.680404,      938.342,      938.342,      60081.8,     0.384523,            1,         3228,  5.32855e-07
     84,                  1,     0.271,          0.129            ,0.319488            ,0.680512,      315.416,      315.416,       111287,     0.712239,            1,         3116,  1.58521e-06
     85,                  1,     0.182,          0.127            ,0.319167            ,0.680833,      723.043,      723.043,        59137,     0.378477,            1,         3792,  6.91522e-07
     86,                  1,     0.115,          0.122            ,0.318628            ,0.681372,      877.527,      877.527,      55384.5,     0.354461,            1,         4083,  5.69783e-07
     87,                  1,     0.108,          0.124            ,0.319734            ,0.680266,      924.319,      924.319,       346432,      2.21717,            1,         4311,  5.40939e-07
     88,                  1,     0.183,          0.129            ,0.319016            ,0.680984,      584.344,      584.344,      56577.8,     0.362098,            1,         3747,  8.55661e-07
     89,                  1,     0.073,          0.121            ,0.319493            ,0.680508,       1112.4,       1112.4,      52150.2,     0.333761,            1,         4804,  4.49479e-07
     90,                  1,     0.191,          0.124            ,0.319626            ,0.680373,      95.5864,      95.5864,  2.08093e+06,      13.3179,           35,      3806.97,  0.000183081
     91,                  0,     0.028,          0.129            ,0.319603            ,0.680397,            0,            0,       100000,          0.3,            0,            0,            0
     92,                  0,     0.045,          0.127            ,0.319406            ,0.680594,            0,            0,       100000,          0.3,            0,            0,            0
     93,                  1,      0.07,          0.122            ,0.319452            ,0.680548,      769.509,      769.509,        59531,     0.380998,            1,         3541,  6.49765e-07
     94,                  1,     0.147,          0.124            ,0.319993            ,0.680007,      568.001,      568.001,       669509,      4.28486,            2,       4341.5,  1.76056e-06
     95,                  0,     0.093,          0.122            ,0.319124            ,0.680876,            0,            0,       100000,          0.3,            0,            0,            0
     96,                  1,     0.246,          0.121            ,0.318989            ,0.68101,       434.79,       434.79,      52554.9,     0.336351,            1,         4065,  1.14998e-06
     97,                  1,     0.151,           0.12            ,0.319976            ,0.680025,       404.87,       404.87,   1.7495e+06,      11.1968,            2,         3131,  2.46993e-06
     98,                  1,     0.186,          0.126            ,0.318932            ,0.681068,      673.231,      673.231,       429606,      2.74948,            2,         4299,  1.48537e-06
     99,                  1,     0.157,          0.127            ,0.319711            ,0.680288,      712.046,      712.046,        58915,     0.377056,            1,         3847,  7.02202e-07
    100,                  1,     0.076,           0.13            ,0.319471            ,0.680529,      1364.26,      1364.26,   6.4404e+06,      41.6008,            1,         3547,    3.665e-07
    101,                  1,     0.101,          0.127            ,0.318809            ,0.681191,      184.811,      184.811,  1.03592e+06,      6.62987,           17,      3469.35,  4.59929e-05
    102,                  1,     0.154,           0.14            ,0.319729            ,0.680271,      520.046,      520.046,      52568.2,     0.336437,            1,         4819,  9.61454e-07
    103,                  1,     0.187,          0.125            ,0.319576            ,0.680424,      911.453,      911.453,      97108.3,     0.621493,            1,         4576,  5.48575e-07
    104,                  1,     0.196,          0.127            ,0.319694            ,0.680306,      82.6786,      82.6786,  3.03754e+06,      19.4403,           41,      3778.71,  0.000247948
    105,                  1,     0.211,          0.123            ,0.319854            ,0.680145,      308.801,      308.801,  3.15354e+06,      20.5257,            3,         3557,   4.8575e-06
    106,                  1,     0.424,          0.134            ,0.319729            ,0.680271,      466.985,      466.985,  1.16175e+06,      7.43519,            2,         4369,  2.14139e-06
    107,                  1,     0.121,          0.124            ,0.318825            ,0.681175,      799.246,      799.246,       136394,     0.872924,            2,       3958.5,  1.25118e-06
    108,                  0,     0.059,          0.133            ,0.319118            ,0.680882,            0,            0,       100000,          0.3,            0,            0,            0
    109,                  1,     0.054,          0.123            ,0.319858            ,0.680142,      1198.65,      1198.65,  1.11139e+06,      7.11291,            1,         4079,  4.17134e-07
    110,                  1,      0.16,          0.124            ,0.319723            ,0.680277,      209.898,      209.898,       783412,      5.01384,           13,      3177.08,  3.09675e-05
    111,                  0,     0.088,          0.123            ,0.319968            ,0.680032,            0,            0,       100000,          0.3,            0,            0,            0
    112,                  0,     0.022,          0.123            ,0.319245            ,0.680755,            0,            0,       100000,          0.3,            0,            0,            0
    113,                  0,     0.052,          0.126            ,0.319575            ,0.680425,            0,            0,       100000,          0.3,            0,            0,            0
    114,                  0,     0.093,           0.12            ,0.319905            ,0.680095,            0,            0,       100000,          0.3,            0,            0,            0
    115,                  1,     0.176,          0.126            ,0.319311            ,0.680689,      860.991,      860.991,      59833.9,     0.382937,            1,         4115,  5.80726e-07
    116,                  0,     0.028,          0.125            ,0.319241            ,0.680759,            0,            0,       100000,          0.3,            0,            0,            0
    117,                  1,     0.121,          0.129            ,0.318732            ,0.681268,      181.755,      181.755,  1.06666e+06,      6.82659,           18,      3825.67,  4.95172e-05
    118,                  1,     0.194,          0.123            ,0.319429            ,0.680571,      714.327,      714.327,  1.02739e+06,      6.57528,            1,         3088,  6.99959e-07
    119,                  1,      0.15,          0.127            ,0.319093            ,0.680907,      455.501,      455.501,       182647,      1.16894,            3,      3523.67,  3.29308e-06
    120,                  1,     0.162,          0.122            ,0.319551            ,0.680449,      721.818,      721.818,  1.05501e+07,       67.815,            1,         4955,  6.92695e-07
    121,                  1,     0.125,           0.12            ,0.319491            ,0.680509,      904.102,      904.102,  1.52968e+07,      98.2083,            1,         4225,  5.53035e-07
    122,                  0,     0.031,          0.126            ,0.319736            ,0.680264,            0,            0,       100000,          0.3,            0,            0,            0
    123,                  1,      0.09,          0.131            ,0.318474            ,0.681526,      1332.29,      1332.29,      56481.8,     0.361484,            1,         4589,  3.75293e-07
    124,                  1,     0.316,          0.146            ,0.319278            ,0.680722,      608.569,      608.569,       912253,      5.83842,            1,         3585,  8.21599e-07
    125,                  1,      0.13,          0.135            ,0.319403            ,0.680597,      393.229,      393.229,  1.26238e+06,      8.07925,            3,         3279,  3.81457e-06
    126,                  0,      0.07,          0.122            ,0.319893            ,0.680107,            0,            0,       100000,          0.3,            0,            0,            0
    127,                  1,     0.219,          0.127            ,0.318509            ,0.681492,      1308.48,      1308.48,       324237,      2.07512,            1,         7085,  3.82124e-07
    128,                  1,      0.16,          0.129            ,0.319975            ,0.680025,      1038.96,      1038.96,      54420.9,     0.348294,            1,         4215,   4.8125e-07
    129,                  1,     0.166,          0.128            ,0.318738            ,0.681261,      275.441,      275.441,  4.86378e+06,      31.5026,           12,      4514.33,  2.17832e-05
    130,                  1,     0.256,          0.123            ,0.319404            ,0.680596,       823.56,       823.56,      46051.8,     0.294731,            1,         5762,  6.07121e-07
    131,                  1,     0.197,          0.131            ,0.319528            ,0.680473,      66.9622,      66.9622,  2.98666e+06,      19.1146,           50,      3574.48,  0.000373345
    132,                  0,     0.042,          0.135            ,0.319931            ,0.680069,            0,            0,       100000,          0.3,            0,            0,            0
    133,                  1,     0.133,          0.139            ,0.319533            ,0.680467,      535.496,      535.496,  1.00359e+06,      6.42296,            1,         3280,  9.33714e-07
    134,                  1,     0.159,          0.134            ,0.318438            ,0.681562,      1208.16,      1208.16,       846220,      5.75391,            1,         4083,  4.13851e-07
    135,                  1,     0.184,          0.127            ,0.319181            ,0.680819,      1047.16,      1047.16,       488708,      3.12773,            1,         4709,  4.77482e-07
    136,                  1,     0.153,          0.135            ,0.319878            ,0.680122,      126.185,      126.185,   1.4478e+06,      9.26591,           24,      3552.92,  9.50981e-05
    137,                  1,     0.129,          0.131            ,0.319538            ,0.680462,      626.261,      626.261,  1.16664e+06,      7.46653,            2,       3527.5,  1.59678e-06
    138,                  0,     0.073,          0.128            ,0.319295            ,0.680705,            0,            0,       100000,          0.3,            0,            0,            0
    139,                  1,     0.256,          0.125            ,0.319947            ,0.680053,      1045.49,      1045.49,       387691,      2.48122,            1,         4330,  4.78243e-07
    140,                  0,     0.048,          0.122            ,0.31989            ,0.68011,            0,            0,       100000,          0.3,            0,            0,            0
    141,                  1,     0.117,          0.128            ,0.319667            ,0.680334,      1005.52,      1005.52,        50317,     0.322028,            1,         5594,  4.97257e-07
    142,                  1,     0.167,          0.135            ,0.319131            ,0.680869,      511.213,      511.213,       118864,     0.760729,            2,         3897,  1.95613e-06
    143,                  1,     0.295,          0.134            ,0.319267            ,0.680733,      293.809,      293.809,      99947.4,     0.639664,            1,         3188,  1.70179e-06
    144,                  1,     0.364,           0.14            ,0.319662            ,0.680338,        549.7,        549.7,       117386,     0.751268,            2,         4718,  1.81917e-06
    145,                  0,     0.096,          0.131            ,0.319969            ,0.680031,            0,            0,       100000,          0.3,            0,            0,            0
    146,                  1,     0.196,          0.139            ,0.319837            ,0.680164,      113.594,      113.594,  1.71779e+06,      10.9938,           29,      3692.45,  0.000127648
    147,                  1,     0.115,          0.138            ,0.318934            ,0.681066,      543.978,      543.978,       133932,     0.857164,            2,       3437.5,  1.83831e-06
    148,                  1,     0.165,          0.144            ,0.319096            ,0.680904,      734.952,      734.952,  1.01116e+06,       6.4714,            1,         3073,  6.80316e-07
    149,                  0,     0.014,          0.147            ,0.319796            ,0.680204,            0,            0,       100000,          0.3,            0,            0,            0
    150,                  1,     0.128,          0.139            ,0.319839            ,0.68016,      1052.05,      1052.05,      60927.9,     0.389938,            1,         3291,  4.75261e-07
    151,                  1,      0.24,          0.169            ,0.319621            ,0.680379,      163.333,      163.333,  2.68274e+06,      17.1695,           18,      3615.11,   5.5102e-05
    152,                  1,     0.101,          0.143            ,0.319626            ,0.680374,      809.376,      809.376,      59972.8,     0.383826,            1,         4024,   6.1776e-07
    153,                  0,     0.103,           0.13            ,0.319866            ,0.680134,            0,            0,       100000,          0.3,            0,            0,            0
    154,                  0,     0.074,          0.208            ,0.319433            ,0.680567,            0,            0,       100000,          0.3,            0,            0,            0
    155,                  0,     0.045,          0.158            ,0.31998            ,0.68002,            0,            0,       100000,          0.3,            0,            0,            0
    156,                  1,     0.093,          0.152            ,0.319307            ,0.680693,      642.877,      642.877,       263241,      1.68474,            1,         3862,  7.77753e-07
    157,                  1,     0.382,          0.136            ,0.319892            ,0.680108,      727.183,      727.183,       281837,      1.80376,            1,         3282,  6.87585e-07
    158,                  0,     0.018,          0.137            ,0.319854            ,0.680146,            0,            0,       100000,          0.3,            0,            0,            0
    159,                  1,     0.187,          0.137            ,0.319626            ,0.680374,      1047.89,      1047.89,       431969,       2.7646,            1,         4750,  4.77147e-07
    160,                  0,     0.035,          0.182            ,0.31965            ,0.68035,            0,            0,       100000,          0.3,            0,            0,            0
    161,                  0,     0.033,          0.143            ,0.319787            ,0.680213,            0,            0,       100000,          0.3,            0,            0,            0
    162,                  1,     0.138,          0.148            ,0.319443            ,0.680557,      174.778,      174.778,  2.93793e+06,      19.1595,           22,      4288.18,  6.29369e-05
    163,                  1,     0.144,          0.139            ,0.319705            ,0.680295,      872.217,      872.217,       645194,      4.12924,            1,         3664,  5.73252e-07
    164,                  0,     0.027,          0.136            ,0.319706            ,0.680294,            0,            0,       100000,          0.3,            0,            0,            0
    165,                  0,      0.05,          0.135            ,0.319844            ,0.680156,            0,            0,       100000,          0.3,            0,            0,            0
    166,                  1,     0.083,          0.134            ,0.31799            ,0.68201,      783.462,      783.462,  2.63783e+06,      17.2335,            1,         3279,  6.38193e-07
    167,                  1,     0.171,          0.151            ,0.319923            ,0.680077,      1198.57,      1198.57,      61352.9,     0.392658,            1,         3804,  4.17165e-07
    168,                  0,     0.063,          0.191            ,0.319354            ,0.680647,            0,            0,       100000,          0.3,            0,            0,            0
    169,                  1,     0.077,           0.14            ,0.31948            ,0.68052,      574.091,      574.091,       857501,        5.488,            1,         2963,  8.70942e-07
    170,                  0,      0.05,          0.164            ,0.319649            ,0.680351,            0,            0,       100000,          0.3,            0,            0,            0
    171,                  1,     0.261,          0.142            ,0.319884            ,0.680116,      182.751,      182.751,   1.3233e+06,      8.46911,           19,      4228.68,  5.19833e-05
    172,                  1,     0.153,          0.141            ,0.319503            ,0.680496,      616.564,      616.564,  1.24665e+06,      7.97858,            3,      3752.67,  2.43284e-06
    173,                  0,     0.038,          0.132            ,0.318924            ,0.681075,            0,            0,       100000,          0.3,            0,            0,            0
    174,                  0,     0.031,          0.134            ,0.319826            ,0.680174,            0,            0,       100000,          0.3,            0,            0,            0
    175,                  1,     0.153,          0.144            ,0.319887            ,0.680113,      624.482,      624.482,       118857,     0.760686,            2,         4064,  1.60133e-06
    176,                  1,     0.108,          0.141            ,0.318754            ,0.681246,      1027.91,      1027.91,       492201,      3.15009,            1,         3149,  4.86423e-07
    177,                  1,     0.198,          0.138            ,0.319834            ,0.680166,      758.112,      758.112,      58415.6,      0.37386,            1,         3755,  6.59533e-07
    178,                  1,     0.169,          0.135            ,0.31906            ,0.68094,      660.142,      660.142,       113954,     0.729307,            1,         2868,  7.57413e-07
    179,                  1,     0.135,          0.136            ,0.319473            ,0.680527,      451.873,      451.873,      60841.5,     0.389385,            1,         3092,  1.10651e-06
    180,                  1,     0.138,          0.136            ,0.319719            ,0.680281,      1046.75,      1046.75,  3.78886e+06,       24.598,            1,         4357,  4.77668e-07
    181,                  1,     0.176,          0.139            ,0.318065            ,0.681935,      775.559,      775.559,  1.14828e+06,      7.34896,            2,         3856,  1.28939e-06
    182,                  1,     0.274,          0.133            ,0.319893            ,0.680107,      761.602,      761.602,       318264,      2.03689,            1,         4425,  6.56511e-07
    183,                  1,     0.187,          0.144            ,0.318868            ,0.681132,      919.798,      919.798,      62497.9,     0.399986,            1,         4548,  5.43598e-07
    184,                  1,     0.065,          0.138            ,0.319909            ,0.680091,      622.003,      622.003,  1.03345e+06,      6.61409,            1,         3533,  8.03854e-07
    185,                  1,     0.062,          0.137            ,0.319973            ,0.680027,      885.864,      885.864,      62467.5,     0.399792,            1,         3162,  5.64421e-07
    186,                  1,     0.096,          0.137            ,0.318725            ,0.681275,      613.749,      613.749,      74404.1,     0.476186,            1,         3582,  8.14665e-07
    187,                  1,     0.148,          0.137            ,0.319987            ,0.680013,      918.806,      918.806,      45086.3,     0.288552,            1,         5704,  5.44184e-07
    188,                  0,     0.084,          0.131            ,0.319058            ,0.680942,            0,            0,       100000,          0.3,            0,            0,            0
    189,                  0,     0.041,          0.133            ,0.31947            ,0.68053,            0,            0,       100000,          0.3,            0,            0,            0
    190,                  0,     0.073,          0.133            ,0.319537            ,0.680463,            0,            0,       100000,          0.3,            0,            0,            0
    191,                  1,      0.18,          0.133            ,0.31934            ,0.68066,      549.331,      549.331,       517480,      3.31187,            2,       4141.5,   1.8204e-06
    192,                  1,     0.066,          0.144            ,0.319234            ,0.680766,      1018.13,      1018.13,      58033.9,     0.371417,            1,         3709,  4.91097e-07
    193,                  1,     0.047,          0.139            ,0.319926            ,0.680074,       798.16,       798.16,       180363,      1.15432,            2,       3529.5,  1.25288e-06
    194,                  1,     0.121,          0.171            ,0.319692            ,0.680308,       926.73,       926.73,       160864,      1.02953,            1,         5627,  5.39531e-07
    195,                  1,     0.212,          0.161            ,0.319846            ,0.680154,      374.847,      374.847,       175891,       1.1257,            2,         3592,  2.66776e-06
    196,                  0,     0.019,          0.144            ,0.318911            ,0.681089,            0,            0,       100000,          0.3,            0,            0,            0
    197,                  1,     0.145,          0.206            ,0.319566            ,0.680434,      991.644,      991.644,       644201,      4.12288,            1,         5359,  5.04213e-07
    198,                  1,     0.187,          0.138            ,0.319907            ,0.680093,       87.187,       87.187,  2.48926e+06,      15.9312,           37,      3559.43,  0.000212188
